lat,lon
40.7744,-73.9578
40.7607,-73.9861
40.7749,-73.9841
40.7625,-73.9724
40.7377,-73.9965
40.7388,-74.0087
40.7677,-73.98100000000001
40.7691,-73.9652
40.7816,-73.9602
40.7739,-73.8717
40.7841,-73.9542
40.7426,-73.9963
40.771,-73.8669
40.775,-73.9888
40.7356,-74.0029
40.7666,-73.9784
40.7118,-73.9499
40.7097,-74.0153
40.7438,-74.0061
40.76,-73.9861
40.7752,-73.9635
40.7788,-73.956
40.8078,-73.9639
40.7631,-73.9784
40.7788,-73.95100000000001
40.7714,-73.9594
40.7694,-73.983
40.733000000000004,-73.9901
40.7412,-73.9878
40.7526,-73.975
40.7602,-73.9598
40.773,-73.9669
40.7628,-73.9948
40.7752,-73.9636
40.7283,-74.0071
40.7195,-74.0367
40.7195,-74.0367
40.7747,-73.9911
40.7401,-73.992
40.7686,-73.9698
40.7336,-73.9982
40.7795,-73.9837
40.7148,-74.0162
40.7438,-73.9759
40.745,-73.9888
40.7768,-73.9773
40.7594,-73.96600000000001
40.7741,-73.8726
40.7367,-73.9907
40.7368,-73.9847
40.8079,-73.9638
40.6678,-73.7956
40.721,-74.0033
40.7764,-73.9598
40.7746,-73.9581
40.7745,-73.9638
40.7224,-73.9935
40.7736,-73.9626
40.7348,-73.9929
40.7605,-73.9991
40.6948,-74.1779
40.7573,-73.9877
40.6949,-74.1781
40.6949,-74.1781
40.7771,-73.9754
40.7584,-73.98899999999999
40.755,-73.9878
40.7226,-74.0004
40.774,-73.9607
40.7718,-73.9654
40.7748,-73.991
40.775,-73.9595
40.7636,-73.9636
40.7743,-73.9847
40.7688,-73.8627
40.7254,-74.0071
40.7534,-73.9748
40.7773,-73.9595
40.7233,-74.0062
40.763000000000005,-73.9781
40.7822,-73.9599
40.6916,-73.9677
40.7577,-73.9694
40.7668,-73.9789
40.7741,-73.9629
40.7271,-74.0058
40.7072,-74.0049
40.7412,-73.9964
40.7883,-74.0456
40.7883,-74.0456
40.7568,-73.9721
40.7624,-73.9728
40.7457,-73.9916
40.7863,-73.9774
40.7593,-73.9721
40.7398,-73.9912
40.8275,-74.0468
40.8275,-74.0468
40.7686,-73.9658
40.7566,-73.9765
40.7103,-73.9846
40.7414,-73.9902
40.7439,-73.9899
40.7619,-73.973
40.7201,-74.0041
40.7329,-73.9913
40.7582,-73.9815
40.7747,-73.9584
40.7775,-73.9612
40.773,-73.9802
40.7392,-73.9991
40.7368,-73.9958
40.8052,-73.9662
40.7205,-74.0031
40.7633,-73.9829
40.6922,-73.9441
40.7476,-73.9969
40.7707,-73.9815
40.7257,-73.9972
40.7611,-73.9754
40.7035,-74.0107
40.7591,-73.99600000000001
40.7419,-74.0036
40.755,-73.9746
40.7472,-73.9863
40.7548,-73.9847
40.7797,-73.9762
40.7323,-74.0076
40.7741,-73.8726
40.7074,-74.0172
40.6334,-73.9954
40.71,-74.0114
40.7386,-73.9897
40.7095,-74.0156
40.7024,-74.0133
40.7581,-73.9619
40.7685,-73.8625
40.7389,-73.9874
40.7736,-73.8716
40.7154,-74.0163
40.7599,-73.9804
40.7559,-73.9874
40.7852,-74.02199999999999
40.7852,-74.02199999999999
40.6878,-74.1817
40.6864,-73.9747
40.8289,-73.9451
40.8289,-73.9451
40.7672,-73.9682
40.7498,-73.9816
40.6751,-73.8016
40.7544,-73.9692
40.7685,-73.9535
40.7684,-73.9599
40.7728,-73.9673
40.7702,-73.9577
40.7647,-73.9796
40.7868,-73.972
40.7178,-74.0035
40.7732,-73.8857
40.7257,-73.9919
40.695,-74.178
40.7644,-73.9796
40.7641,-73.9766
40.723,-74.0012
40.7326,-73.9935
40.7569,-73.9742
40.7622,-73.9788
40.7785,-73.9533
40.7447,-73.9873
40.7191,-73.9973
40.7031,-73.9853
40.9148,-74.2213
40.7649,-73.9708
40.7521,-73.9756
40.7374,-74.0008
40.7749,-73.9639
40.7763,-73.9621
40.749,-74.0029
40.7276,-74.0349
40.7276,-74.0349
40.7631,-73.9842
40.7601,-73.9669
40.8791,-73.8811
40.771,-73.866
40.7364,-74.0099
40.7657,-73.9549
40.75,-73.9757
40.7397,-73.9857
40.779,-74.42
40.7273,-74.0007
40.7684,-73.8624
40.7393,-73.9954
40.7382,-74.0078
40.7187,-74.0024
40.7618,-73.9752
40.7851,-73.9538
40.7851,-73.9538
40.742,-73.985
40.7458,-73.987
40.7699,-73.9589
40.76,-73.9839
40.9155,-74.0761
40.7516,-73.9739
40.774,-73.8733
40.7565,-73.9843
40.7195,-74.0123
40.7529,-73.9855
40.7501,-73.9761
40.7197,-73.9917
40.7619,-73.9729
40.783,-73.95100000000001
40.7319,-73.9877
40.7538,-73.9926
40.7189,-74.0065
40.7455,-73.988
40.753,-74.0248
40.753,-74.0248
40.7646,-73.9686
40.7692,-73.9829
40.7275,-74.0088
40.7494,-73.9923
40.6957,-73.9872
40.695,-74.1784
40.7739,-73.8728
40.7757,-73.4202
40.7651,-73.9531
40.7663,-73.9251
40.7177,-73.9966
40.78,-73.961
40.7741,-73.8727
40.7385,-73.9854
40.7685,-73.8624
40.6926,-73.9873
40.7346,-73.9963
40.775999999999996,-73.9441
40.7211,-74.0005
40.7026,-74.0126
40.768,-73.9523
40.7485,-74.0061
40.7568,-73.9717
40.7617,-73.9838
40.774,-73.8728
40.6919,-73.9966
40.7754,-73.9905
40.7515,-73.993
40.7719,-73.9655
40.7739,-73.8724
40.6946,-74.1775
40.7331,-73.9998
40.7732,-73.8856
40.7417,-73.9894
40.7325,-74.0018
40.764,-73.9685
40.7577,-73.9723
40.6953,-74.1783
40.7572,-73.9841
40.8056,-74.3923
40.7595,-73.9736
40.7853,-73.9556
40.7853,-73.9556
40.7244,-74.0007
40.7196,-74.0006
40.7691,-73.9812
40.7516,-73.9909
40.7677,-73.9657
40.7546,-73.96600000000001
40.7578,-73.9893
40.7619,-73.9791
40.7397,-73.9867
40.7275,-74.001
40.7694,-73.9658
40.8005,-73.9693
40.645,-73.7819
40.9651,-74.0736
40.7705,-73.9662
40.6833,-73.9768
40.7797,-74.0097
40.7598,-73.9915
40.6448,-73.7826
40.7407,-73.9869
40.7754,-73.9628
40.7104,-73.9847
40.7198,-74.0051
40.7103,-73.9846
40.6931,-74.1834
40.7394,-74.0062
40.7647,-73.9706
40.7642,-73.9632
40.6951,-74.1787
40.7585,-73.9697
40.7504,-73.9945
40.7682,-73.953
40.7247,-74.0022
40.7145,-74.0025
40.7593,-73.9745
40.7284,-74.0071
40.7079,-74.0093
40.7692,-73.9631
40.7644,-73.953
40.7553,-73.9795
40.7551,-73.9622
40.7741,-73.8727
40.7545,-73.9757
40.7355,-73.9755
40.771,-73.866
40.7755,-73.9558
40.7283,-73.9869
40.7577,-73.9902
40.764,-73.9825
40.7644,-73.9806
40.8092,-73.9536
40.7708,-73.8658
40.7556,-73.9716
40.7578,-73.9739
40.7557,-73.97399999999999
40.7101,-73.9849
40.7798,-73.96
40.7798,-73.96
40.8247,-73.9735
40.7416,-74.0067
40.7624,-73.9744
40.7644,-73.9727
40.7641,-73.977
40.745,-73.985
40.7617,-73.973
40.7636,-73.9735
40.7413,-74.0062
40.7866,-73.9547
40.7824,-73.9466
40.7616,-73.9686
40.7566,-73.9788
40.6339,-74.0131
40.7274,-74.0073
40.7739,-73.8715
40.7671,-73.9875
40.6951,-74.1783
40.7731,-73.9893
40.7122,-73.998
40.6956,-74.1779
40.6433,-73.7895
40.7556,-73.9753
40.7593,-73.9708
40.7619,-73.9726
40.7729,-73.9599
40.7616,-73.9754
40.7207,-74.0031
40.6449,-73.7823
40.7413,-73.9947
40.7658,-73.9802
40.7623,-73.9788
40.744,-73.9954
40.7799,-73.9608
40.7591,-73.9724
40.7573,-73.9712
40.7573,-73.9712
40.7576,-73.9696
40.7052,-74.01
40.7371,-74.1794
40.7375,-74.0053
40.7541,-73.99600000000001
40.7435,-73.9834
40.758,-73.9751
40.7608,-73.9839
40.7109,-74.0112
40.7742,-73.8724
40.7746,-73.9633
40.7685,-73.9647
40.7396,-73.9909
40.7429,-73.9868
40.7839,-73.9566
40.7541,-73.9744
40.7701,-73.9879
40.8942,-73.8991
40.7538,-73.9809
40.7413,-73.9852
40.7551,-73.9878
40.7474,-74.008
40.7544,-73.9803
40.7356,-73.997
40.7698,-73.9916
40.7764,-73.9641
40.7629,-73.9839
40.7386,-74.0055
40.7504,-73.9788
40.7651,-73.9724
40.7546,-73.991
40.7321,-74.0077
40.764,-73.9733
40.7167,-74.0149
40.7679,-73.9662
40.7051,-74.0073
40.7601,-73.9772
40.7601,-73.9772
40.6916,-73.9844
40.7632,-73.983
40.7637,-73.9741
40.732,-73.9968
40.8448,-74.0662
40.7245,-73.9987
40.7491,-74.0084
40.7106,-73.9858
40.76,-73.9651
40.7257,-74.0003
40.7464,-73.9716
40.7403,-73.9955
40.7555,-73.9739
40.7636,-73.9716
40.7552,-73.9881
40.7208,-73.958
40.7741,-73.8725
40.7563,-73.9744
40.7544,-73.9878
40.7842,-73.9834
40.7382,-74.0033
40.7578,-73.9751
40.7387,-73.9897
40.7685,-73.8624
40.7813,-73.9759
40.7558,-73.982
40.7561,-73.9824
40.7528,-73.9876
40.7634,-73.97399999999999
40.76,-73.9723
40.7512,-73.9749
40.6914,-74.1771
40.7706,-73.8655
40.7415,-74.0072
40.7511,-73.9782
40.7519,-73.9811
40.646,-73.7768
40.7213,-73.9991
40.7591,-73.967
40.7701,-73.9625
40.7789,-73.9559
40.7789,-73.9559
40.733000000000004,-73.9824
40.7582,-73.9763
40.7437,-73.9887
40.7437,-73.9887
40.7512,-73.9891
40.7554,-73.9839
40.7647,-73.9699
40.7915,-73.9523
40.7756,-73.9482
40.7701,-73.9803
40.7556,-73.9851
40.7527,-73.9856
40.7413,-73.9908
40.7324,-74.0087
40.7432,-73.9863
40.7697,-73.98100000000001
40.7227,-74.0087
40.7204,-74.0048
40.7615,-73.9824
40.6898,-73.9782
40.7296,-73.9983
40.7256,-74.0054
40.7199,-74.0043
40.7539,-73.9806
40.7649,-73.962
40.7539,-73.9764
40.7554,-73.9726
40.775999999999996,-73.9573
40.7631,-73.9742
40.7685,-73.8625
40.7938,-73.973
40.7857,-73.9553
40.7857,-73.9553
40.72,-73.9991
40.7782,-73.9628
40.751,-73.9767
40.7212,-74.0018
40.7287,-73.9898
40.7736,-73.9812
40.7328,-73.986
40.7566,-73.9739
40.7539,-73.982
40.72,-74.0038
40.7395,-73.9941
40.7457,-74.0091
40.7021,-74.0127
40.7534,-73.9904
40.7242,-74.001
40.755,-73.9988
40.6844,-74.2762
40.7574,-73.9762
40.7529,-73.8838
40.7617,-73.975
40.753,-73.9791
40.7459,-73.9884
40.7178,-73.9521
40.7816,-73.9803
40.7556,-73.9745
40.7214,-73.9974
40.7875,-73.9684
40.7685,-73.9689
40.753,-73.9701
40.7478,-74.0044
40.7745,-73.958
40.7562,-73.9698
40.7129,-74.0356
40.7129,-74.0356
40.7169,-74.0123
40.7634,-73.9672
40.7555,-73.9739
40.7581,-73.9816
40.7849,-73.9487
40.7332,-73.9956
40.7376,-73.9926
40.756,-73.9717
40.771,-73.9615
40.7221,-73.9994
40.7305,-74.0069
40.7565,-73.9844
40.7568,-73.9718
40.7381,-74.0085
40.7986,-73.9728
40.757,-73.972
40.7535,-73.9786
40.7732,-73.8857
40.742,-73.9851
40.786,-73.98100000000001
40.7059,-74.0167
40.7401,-73.9901
40.7403,-73.9884
40.7243,-73.9933
40.733000000000004,-73.9912
40.7535,-73.9739
40.7535,-73.9739
40.7615,-73.9765
40.7288,-74.0347
40.7219,-74.0041
40.7101,-73.9688
40.7473,-74.0007
40.6086,-73.9326
40.7103,-73.9845
40.7265,-73.9832
40.7829,-73.4372
40.7548,-73.9734
40.7548,-73.9831
40.7636,-73.9814
40.7643,-73.9688
40.7277,-74.0346
40.7277,-74.0346
40.7627,-73.9779
40.7551,-73.9753
40.6449,-73.7822
40.7327,-73.99600000000001
40.6757,-73.9844
40.7414,-73.9848
40.7603,-73.9782
40.7243,-73.9998
40.7666,-73.9692
40.7093,-73.9618
40.7278,-74.0017
40.7545,-73.9768
40.7578,-73.9691
40.7457,-74.0049
40.7414,-73.9913
40.7678,-73.9832
40.758,-73.9757
40.7284,-74.0071
40.7429,-73.9886
40.7591,-73.9765
40.763000000000005,-73.9718
40.7782,-73.962
40.7782,-73.962
40.7445,-74.0079
40.7445,-74.0079
40.7642,-73.9731
40.7211,-73.9569
40.7077,-74.0054
40.7341,-74.0039
40.6164,-73.9523
40.7565,-73.9746
40.7592,-74.0235
40.7255,-73.995
40.764,-73.9713
40.7584,-73.9724
40.741,-73.99
40.7215,-73.9989
40.7558,-73.9751
40.7899,-73.9697
40.7219,-74.0074
40.743,-74.0076
40.7688,-73.8625
40.7222,-74.002
40.7222,-74.002
40.7578,-73.9722
40.7045,-74.0103
40.7624,-73.9835
40.7525,-73.9754
40.7065,-74.0094
40.7354,-74.1689
40.7733,-73.9548
40.7287,-73.9984
40.7123,-73.9951
40.7608,-73.979
40.7843,-73.9539
40.7843,-73.9539
40.6836,-73.9975
40.6971,-73.9949
40.6881,-74.183
40.7417,-73.9918
40.7605,-73.9754
40.7641,-73.9813
40.727,-73.9998
40.7453,-73.9908
40.714,-73.9552
40.7368,-73.9888
40.7321,-73.9865
40.764,-73.979
40.7308,-74.0068
40.7541,-73.9764
40.7408,-73.992
40.7581,-73.9751
40.7234,-74.0036
40.7727,-73.9558
40.7625,-73.9769
40.738,-74.0308
40.7517,-73.9862
40.7274,-74.0057
40.7324,-73.9969
40.7304,-74.0461
40.7104,-73.9847
40.7441,-73.984
40.8262,-73.9439
40.7218,-74.0042
40.7594,-73.9828
40.7327,-74.0077
40.7616,-73.9825
40.759,-73.9624
40.6879,-74.181
40.7122,-73.8232
40.764,-73.9766
40.7167,-74.0024
40.6953,-74.1798
40.7371,-74.0021
40.7437,-73.9792
40.751,-73.9729
40.7999,-73.6507
40.7261,-73.9962
40.702,-73.9867
40.6436,-73.7899
40.7295,-73.987
40.7102,-74.015
40.7592,-73.9777
40.7995,-73.9638
40.7333,-74.0056
40.8132,-74.2143
40.7384,-73.9917
40.7236,-74.0027
40.764,-73.9766
40.7533,-73.9664
40.7636,-73.9794
40.7322,-74.0076
40.7146,-74.0101
40.7271,-74.0347
40.7475,-74.009
40.7685,-73.8626
40.7685,-73.8626
40.7218,-73.9829
40.6449,-73.7822
40.7274,-73.9937
40.73,-73.9856
40.7195,-74.0323
40.7195,-74.0323
40.7103,-73.9847
40.7516,-73.977
40.7608,-73.979
40.7636,-73.9754
40.7588,-73.9776
40.742,-74.0055
40.7497,-73.9931
40.7399,-73.9934
40.736999999999995,-73.998
40.7345,-74.01
40.7737,-73.956
40.7233,-74.0083
40.7186,-74.0339
40.7186,-74.0339
40.7308,-74.001
40.7546,-73.9893
40.7592,-74.0228
40.7555,-73.9731
40.7649,-73.9807
40.7617,-73.9845
40.7138,-74.0635
40.7218,-73.9934
40.7203,-73.9794
40.7324,-73.9931
40.7035,-73.9907
40.7636,-73.9694
40.7498,-73.9899
40.7634,-73.9792
40.7655,-73.9758
40.6728,-73.9834
40.7626,-73.9787
40.7406,-74.0068
40.7605,-73.9706
40.7605,-73.9706
40.7615,-73.9785
40.7573,-73.9742
40.6609,-73.8847
40.7587,-73.9795
40.7321,-73.9959
40.7551,-73.9872
40.7462,-74.0081
40.7251,-73.9921
40.7257,-73.9946
40.7494,-73.9922
40.7537,-73.9744
40.7693,-73.983
40.7575,-73.97800000000001
40.7644,-73.9774
40.7461,-74.0096
40.7017,-73.9867
40.7272,-73.9938
40.7294,-73.9877
40.7366,-73.9927
40.7419,-74.0038
40.7614,-73.9794
40.7094,-74.0808
40.7636,-73.9725
40.7405,-74.0082
40.7315,-74.0004
40.7425,-73.9847
40.7441,-74.0013
40.7647,-73.9837
40.7708,-73.8658
40.7231,-73.9839
40.7508,-73.9945
40.7598,-73.9745
40.774,-73.8719
40.6834,-73.975
40.7653,-73.9789
40.7282,-73.9992
40.725,-73.9996
40.7635,-73.9878
40.7643,-73.9766
40.7446,-73.9738
40.7386,-74.0305
40.7386,-74.0305
40.7191,-74.0065
40.7063,-74.0091
40.7373,-74.0057
40.6861,-73.9739
40.7607,-73.9876
40.7424,-73.9851
40.7126,-73.9607
40.7438,-73.9924
40.6464,-73.7901
40.6832,-73.9755
40.7737,-73.9838
40.7408,-73.9859
40.7472,-73.9855
40.7593,-73.9809
40.7301,-74.0048
40.8453,-74.1574
40.7438,-73.9848
40.7586,-73.9744
40.7265,-74.0037
40.7397,-74.0269
40.7397,-74.0269
40.7313,-73.9886
40.7151,-74.0079
40.7321,-74.0065
40.7404,-74.0079
40.7619,-73.9899
40.699,-73.9577
40.7368,-73.9867
40.746,-73.9906
40.7058,-74.0088
40.759,-73.9724
40.7386,-73.9855
40.7627,-73.9713
40.7432,-74.0075
40.7256,-73.9881
40.7079,-73.9464
40.8548,-73.9369
40.7406,-74.0057
40.7384,-73.9855
40.7401,-73.9792
40.7416,-74.0038
40.7635,-73.9764
40.7627,-73.9832
40.7702,-73.9818
40.7644,-73.97399999999999
40.7144,-74.0
40.7228,-73.9554
40.6922,-73.9873
40.7466,-74.0095
40.7218,-73.9975
40.7051,-73.9205
40.7426,-74.0042
40.7554,-73.9702
40.7173,-74.0097
40.7649,-73.9725
40.7617,-73.9788
40.7553,-73.9913
40.7386,-73.9883
40.7238,-73.9853
40.7637,-73.9734
40.7412,-73.9883
40.727,-74.0057
40.7231,-73.9987
40.7661,-73.9693
40.760999999999996,-73.9768
40.7637,-73.96
40.7188,-73.9863
40.7444,-73.9964
40.7556,-73.9874
40.7741,-73.8722
40.7572,-73.9781
40.8134,-73.9453
40.7322,-73.9867
40.7748,-73.954
40.7092,-73.7974
40.7141,-74.0148
40.7551,-73.984
40.6483,-73.7826
40.7362,-73.992
40.6909,-73.9595
40.7641,-73.976
40.7977,-73.94
40.7387,-74.0033
40.7594,-73.9766
40.7561,-73.987
40.7019,-74.0112
40.6679,-73.8732
40.7438,-73.9923
40.6448,-73.7824
40.7263,-73.9917
40.7036,-73.8955
40.7652,-73.9714
40.7473,-73.9876
40.765,-73.9609
40.7611,-73.9694
40.7595,-73.9681
40.753,-73.9929
40.7594,-73.9633
40.7327,-73.9991
40.7134,-74.0117
40.742,-74.0037
40.7321,-73.9822
40.7445,-73.9984
40.8674,-73.8819
40.73,-73.9752
40.7561,-73.9881
40.7115,-73.9456
40.6622,-73.9214
40.7258,-73.9921
40.7211,-73.9879
40.742,-73.9901
40.7607,-73.9784
40.7411,-74.0015
40.7536,-73.9852
40.7293,-73.9811
40.7149,-74.015
40.7209,-74.0006
40.7497,-73.9856
40.6465,-73.7898
40.7609,-73.9847
40.7342,-74.0036
40.6923,-73.9207
40.7553,-73.9869
40.758,-73.9818
40.7421,-74.0039
40.7557,-73.9872
40.7404,-74.0058
40.726,-73.9835
40.7527,-73.9849
40.7662,-73.9523
40.7607,-73.9787
40.7422,-74.008
40.6508,-74.0079
40.7151,-74.0095
40.7614,-73.9793
40.7409,-74.0075
40.7852,-73.9487
40.782,-73.9143
40.7501,-73.9834
40.7199,-73.9893
40.7569,-73.9923
40.7441,-73.9741
40.7218,-74.0098
40.7121,-73.7858
40.742,-74.0039
40.7553,-73.9812
40.7183,-73.9982
40.7403,-73.9807
40.6736,-73.9686
40.7261,-73.9918
40.728,-73.95
40.764,-73.9262
40.7661,-73.983
40.6741,-73.9843
40.757,-73.9672
40.7573,-73.9997
40.7368,-73.9047
40.698,-73.9242
40.6466,-73.7897
40.6688,-73.9873
40.6947,-73.994
40.7905,-73.968
40.7695,-73.9854
40.757,-73.9823
40.7639,-73.988
40.6805,-73.9513
40.645,-73.7821
40.7416,-73.9991
40.7192,-73.9642
40.7589,-73.9818
40.7289,-73.9982
40.7637,-73.964
40.7799,-73.9447
40.7134,-74.0406
40.7304,-73.9934
40.7737,-73.956
40.645,-73.782
40.7203,-73.9544
40.6366,-73.9728
40.7818,-73.9831
40.7183,-74.0144
40.732,-74.0026
40.7422,-73.995
40.7173,-73.9645
40.7218,-73.9875
40.7076,-74.0081
40.7602,-73.9754
40.765,-73.9474
40.7397,-73.9927
40.7649,-73.9795
40.6732,-73.9456
40.7753,-73.9779
40.7785,-73.9773
40.9437,-73.7841
40.6457,-73.7767
40.7704,-73.9529
40.6889,-73.9836
40.7933,-73.9726
40.745,-73.9761
40.7331,-73.9957
40.7613,-73.9782
40.7078,-74.0043
40.7456,-74.0013
40.7626,-73.9558
40.7728,-73.9584
40.7821,-73.9571
40.7523,-73.9768
40.6646,-73.9821
40.7929,-73.9675
40.685,-73.942
40.6738,-73.9824
40.7245,-73.9364
40.7606,-74.3011
40.6811,-73.9464
40.6821,-73.9574
40.6449,-73.7819
40.7203,-73.9542
40.646,-73.7768
40.6409,-73.9607
40.7446,-73.9947
40.7877,-73.9531
40.7572,-73.984
40.6679,-73.8732
40.7384,-73.9873
40.76,-73.9672
40.6878,-73.9767
40.6878,-73.9767
40.6949,-74.1779
40.6934,-73.9995
40.681,-73.9773
40.7871,-73.9563
40.7111,-74.0052
40.7038,-73.942
40.785,-73.9695
40.6849,-73.9958
40.7177,-74.0036
40.7429,-73.9551
40.6998,-73.9296
40.7385,-74.0367
40.6459,-73.7767
40.7419,-74.0036
40.6949,-74.1782
40.7163,-73.9878
40.7197,-74.0102
40.7277,-73.9798
40.7059,-74.0171
40.6906,-73.8502
40.7698,-73.986
40.7381,-74.0083
40.6811,-74.0045
40.673,-73.9437
40.9256,-73.8853
40.7266,-73.9847
40.6892,-73.9445
40.7439,-74.0063
40.734,-74.0048
40.8151,-73.941
40.7203,-73.9918
40.797,-73.9694
40.7347,-73.9847
40.7135,-73.8229
40.7711,-73.8661
40.7241,-73.9909
40.7453,-74.0043
40.7201,-73.9628
40.6828,-73.9632
40.7347,-74.0094
40.775,-73.9911
40.7273,-73.9921
40.7688,-73.8991
40.7576,-73.8992
40.7417,-73.92
40.6887,-73.9614
40.7786,-73.9774
40.7347,-73.9922
40.7705,-73.9856
40.7138,-74.0093
40.6977,-73.9676
40.7076,-74.01
40.774,-73.9806
40.6131,-74.0366
40.6879,-73.9994
40.7602,-73.9888
40.6862,-73.9892
40.8012,-73.9576
40.7118,-74.0096
40.711,-73.9867
40.7394,-73.9199
40.7367,-74.0046
40.7329,-73.984
40.736999999999995,-73.9794
40.6683,-73.9758
40.7146,-73.9819
40.734,-74.0097
40.7925,-73.9746
40.7595,-73.9621
40.7617,-73.9649
40.7767,-73.9079
40.744,-73.9932
40.7079,-74.006
40.7708,-73.8658
40.7732,-73.9547
40.6872,-73.9916
40.7612,-73.9677
40.7394,-74.0073
40.7203,-73.9618
40.7761,-73.95
40.7785,-73.9611
40.7346,-74.0016
40.7053,-74.0078
40.808,-73.9667
40.7816,-73.98100000000001
40.7407,-73.9973
40.6461,-73.7768
40.7155,-74.0059
40.779,-73.9765
40.7463,-74.0028
40.7242,-74.044
40.7569,-73.972
40.7444,-73.9491
40.7362,-74.0032
40.7211,-73.9563
40.7134,-73.9564
40.6678,-73.9764
40.7482,-73.98899999999999
40.7744,-73.9833
40.7128,-74.0091
40.7841,-73.9739
40.7148,-73.9557
40.7731,-73.8858
40.7544,-73.9928
40.7381,-74.009
40.782,-73.9816
40.7381,-74.0081
40.7724,-73.9494
40.7592,-73.9623
40.7341,-73.995
