zip_code_id,total_ubertaxi_rides,total_yellowtaxi_rides,zip_code_geometry,market_potential
zip_code_1,509,460,"MULTIPOLYGON (((-74.00368399999996 40.74835499999983, -74.00652899999999 40.74955299999981, -74.00702299999996 40.74888999999983, -74.00862099999998 40.74952299999983, -74.00848699999997 40.75035699999981, -74.00794499999998 40.75175999999982, -74.00771299999997 40.75244399999981, -74.00744899999998 40.75316499999982, -74.00721799999998 40.75387299999982, -74.00681499999999 40.75452199999982, -74.00573299999999 40.75596999999983, -74.00543699999999 40.75636399999982, -74.00492699999998 40.75702299999983, -74.00294199999998 40.75973099999982, -74.00006699999999 40.75840299999983, -74.00013799999996 40.7583069999998, -74.00058399999999 40.75769299999981, -74.00105499999999 40.75706699999982, -74.00149999999999 40.75645199999983, -74.00081799999998 40.75616199999982, -74.000013 40.75661599999981, -73.99820799999998 40.75586899999982, -73.99843199999998 40.75556299999981, -73.99866099999998 40.75525199999983, -73.99756699999998 40.75479099999983, -73.99711299999998 40.75461599999984, -73.99581599999999 40.75405699999982, -73.99561999999997 40.75397299999982, -73.99297899999998 40.75285399999981, -73.99252799999998 40.75347399999982, -73.98969399999999 40.75227999999983, -73.99013399999998 40.75165899999982, -73.98777899999997 40.75066099999983, -73.98729399999998 40.75045099999982, -73.986794 40.75024099999981, -73.98441999999999 40.74924599999982, -73.98407599999999 40.74910199999983, -73.98455999999999 40.74843899999981, -73.98504599999998 40.7477729999998, -73.98549599999997 40.74715199999983, -73.98594899999998 40.74653599999982, -73.98639299999998 40.74592099999983, -73.98684599999999 40.74530099999981, -73.98729799999998 40.74468199999983, -73.98774599999997 40.74406599999983, -73.98819399999998 40.74345099999982, -73.98901099999999 40.74379599999983, -73.98897799999999 40.74396499999981, -73.98886899999998 40.74453299999981, -73.99096799999998 40.74542099999983, -73.99114499999999 40.74517699999981, -73.99141899999998 40.74480199999984, -73.99187099999999 40.74418599999982, -73.99206299999999 40.74391899999981, -73.99241099999998 40.74402099999982, -73.99421199999998 40.74483899999981, -73.99502999999999 40.74494099999983, -73.99612399999998 40.74567899999983, -73.99727199999997 40.74607699999983, -73.99768299999998 40.74581599999982, -73.99800899999997 40.74595199999981, -73.99755199999998 40.74658099999984, -73.99935199999997 40.74732999999982, -74.00039899999999 40.74776699999982, -74.00084799999998 40.74714699999983, -74.00350999999996 40.74827999999982, -74.00368399999996 40.74835499999983), (-74.00142999999997 40.75144499999983, -73.99859399999998 40.75024099999981, -73.99811999999999 40.75090299999982, -73.99972299999999 40.75165399999982, -74.00094299999998 40.75210499999981, -74.00142999999997 40.75144499999983), (-73.99110999999998 40.75031899999982, -73.99394799999999 40.75152199999982, -73.99678999999998 40.75272299999982, -73.99724999999998 40.75208299999981, -73.99767999999999 40.75148499999981, -73.99484399999997 40.75029299999983, -73.99200599999999 40.74910099999983, -73.99156299999999 40.74970599999983, -73.99110999999998 40.75031899999982)))",0.47471620227038186
zip_code_10,747,510,"MULTIPOLYGON (((-74.00368399999996 40.74835499999983, -74.00350999999996 40.74827999999982, -74.00084799999998 40.74714699999983, -74.00039899999999 40.74776699999982, -73.99935199999997 40.74732999999982, -73.99755199999998 40.74658099999984, -73.99800899999997 40.74595199999981, -73.99768299999998 40.74581599999982, -73.99727199999997 40.74607699999983, -73.99612399999998 40.74567899999983, -73.99502999999999 40.74494099999983, -73.99421199999998 40.74483899999981, -73.99241099999998 40.74402099999982, -73.99206299999999 40.74391899999981, -73.99231799999998 40.74356799999982, -73.99280499999998 40.74290099999983, -73.99329199999997 40.74223299999981, -73.99373899999998 40.74161699999981, -73.99402799999999 40.74121899999982, -73.99208199999997 40.74059699999982, -73.99079799999998 40.73987499999983, -73.99094499999998 40.73967299999982, -73.99137499999998 40.73908799999982, -73.99179799999999 40.73850399999981, -73.99222499999998 40.73791699999983, -73.99265399999999 40.73732999999982, -73.99311999999996 40.73669099999982, -73.99361699999999 40.73600499999983, -73.99411799999999 40.73531299999982, -73.99458499999999 40.73467199999983, -73.99504999999998 40.73403399999984, -73.99548899999998 40.73343699999981, -73.99591399999998 40.73284699999983, -73.99635099999998 40.73225499999982, -73.99663899999999 40.73185599999983, -73.99697399999998 40.73140899999982, -73.99861199999998 40.73221499999981, -73.99910799999998 40.73162699999981, -73.99960399999998 40.73104299999981, -73.99976299999999 40.73112099999983, -74.00095399999998 40.73170599999982, -74.00073499999998 40.73200599999983, -74.00051099999999 40.73231499999982, -74.00006599999998 40.73292899999984, -73.99955499999999 40.73361099999981, -73.99965299999997 40.73406999999983, -73.99997299999998 40.73468799999984, -74.00035599999998 40.73530699999982, -74.00072199999998 40.73592599999983, -74.00109499999998 40.73656399999982, -74.00146299999999 40.73716799999983, -74.00176799999998 40.73767499999981, -74.00203299999998 40.73812999999983, -74.00240499999998 40.73876099999981, -74.00344599999998 40.73875599999982, -74.00308299999999 40.73907699999982, -74.00278899999999 40.73939599999983, -74.00252299999997 40.73975299999982, -74.00274399999999 40.73984499999981, -74.00272999999997 40.74029099999982, -74.00463599999998 40.74112799999982, -74.00506299999998 40.74081799999983, -74.00515799999997 40.74085799999981, -74.00536599999998 40.74094499999983, -74.00508199999999 40.74133599999983, -74.00486099999996 40.74164199999983, -74.00770499999997 40.74283399999981, -74.00820499999998 40.74214399999983, -74.00880999999998 40.74237799999982, -74.00933099999999 40.74257199999982, -74.00927499999997 40.74290799999982, -74.00963299999999 40.74295399999982, -74.00957899999999 40.74325899999982, -74.01235899999999 40.74354099999982, -74.01228499999998 40.74386999999982, -74.00945599999999 40.74352099999982, -74.00928599999999 40.74416899999982, -74.01199099999998 40.74477499999982, -74.01198999999998 40.74498899999983, -74.00917599999998 40.74464099999982, -74.00904099999998 40.74519499999981, -74.01185499999998 40.74564299999982, -74.011791 40.74595899999981, -74.00892599999999 40.74563399999982, -74.00884399999998 40.74627499999983, -74.01169399999998 40.74666199999983, -74.01166299999998 40.74700599999983, -74.00876099999996 40.74667499999981, -74.00868399999999 40.74729899999983, -74.01149399999998 40.74767799999982, -74.01140299999999 40.74799199999982, -74.00861499999998 40.74767899999983, -74.00851799999998 40.74847499999982, -74.01113599999996 40.74885299999983, -74.01111199999998 40.74901899999983, -74.00999599999999 40.74892999999982, -74.00965499999998 40.75028899999983, -74.00922299999998 40.75028199999983, -74.00906499999998 40.75059399999983, -74.01058199999999 40.75121899999984, -74.01043799999998 40.75148299999983, -74.00895799999998 40.75092099999983, -74.00866599999998 40.75148299999983, -74.01036699999999 40.75227499999981, -74.01023599999998 40.75245399999982, -74.00859899999998 40.75172999999982, -74.00850099999997 40.75198699999982, -74.00838499999998 40.75229199999982, -74.00994699999998 40.75293399999981, -74.00979399999999 40.75307699999982, -74.00831799999999 40.75248899999982, -74.00821799999999 40.75305899999981, -74.00954399999998 40.75364499999982, -74.00941099999999 40.75384499999983, -74.00806599999999 40.75332799999983, -74.00796399999999 40.75355799999983, -74.00964299999998 40.75430199999982, -74.00959799999998 40.75443499999982, -74.00784599999997 40.75379199999982, -74.00720499999998 40.75468199999981, -74.00630399999999 40.75593599999982, -74.00773499999998 40.75650699999982, -74.00762199999998 40.75670299999983, -74.00614499999998 40.75618899999983, -74.00573299999999 40.75596999999983, -74.00681499999999 40.75452199999982, -74.00721799999998 40.75387299999982, -74.00744899999998 40.75316499999982, -74.00771299999997 40.75244399999981, -74.00794499999998 40.75175999999982, -74.00848699999997 40.75035699999981, -74.00862099999998 40.74952299999983, -74.00702299999996 40.74888999999983, -74.00652899999999 40.74955299999981, -74.00368399999996 40.74835499999983)))",0.40572792362768495
zip_code_11,622,272,"MULTIPOLYGON (((-74.00278899999999 40.72727199999981, -74.00251299999996 40.72760099999982, -74.00315499999998 40.72766399999983, -74.00280799999999 40.72836499999981, -74.00277199999998 40.72844499999982, -74.00220299999998 40.72965399999982, -74.00213899999999 40.72979599999981, -74.00179699999998 40.73038499999983, -74.00168399999998 40.73058099999983, -74.00141299999999 40.73106499999983, -74.00095399999998 40.73170599999982, -73.99976299999999 40.73112099999983, -73.99960399999998 40.73104299999981, -73.998842 40.73066899999982, -73.99807199999998 40.73028799999982, -73.99735999999997 40.72994099999983, -73.99657199999997 40.72955199999983, -73.99581199999999 40.72917999999982, -73.99506099999996 40.72880999999982, -73.99425199999999 40.72841199999981, -73.99372399999997 40.72815199999983, -73.99314699999998 40.72786699999983, -73.99343199999998 40.72753199999982, -73.99363999999997 40.72728899999983, -73.99179399999998 40.72639099999981, -73.99206099999998 40.72564199999982, -73.992209 40.72523099999983, -73.99232599999998 40.72490899999982, -73.99260399999999 40.72413599999981, -73.99261799999998 40.72409899999982, -73.99308899999998 40.72281899999982, -73.99325899999998 40.72235299999981, -73.99352299999998 40.72163199999983, -73.99366899999998 40.72125599999982, -73.99379499999998 40.72093699999983, -73.994035 40.72032299999983, -73.99496899999998 40.72062699999983, -73.99522799999998 40.71994799999982, -73.99525999999999 40.71986699999982, -73.99602999999998 40.7201809999998, -73.99683599999997 40.72050499999982, -73.99734899999999 40.72070499999982, -73.99765499999998 40.72083599999982, -73.99819599999998 40.72106299999982, -73.99903099999999 40.72142099999982, -73.99985299999999 40.72179199999984, -74.00065699999998 40.72218299999984, -74.00140299999998 40.72255599999983, -74.00217399999998 40.72292999999983, -74.00298199999997 40.72330799999982, -74.00363499999997 40.72368199999981, -74.00437999999997 40.72405499999982, -74.00457499999999 40.72417299999983, -74.00427499999998 40.72491099999982, -74.00403099999998 40.72551299999982, -74.00372999999998 40.72624999999982, -74.00312199999998 40.72687799999983, -74.00278899999999 40.72727199999981)))",0.3042505592841163
zip_code_12,683,258,"MULTIPOLYGON (((-74.00923899999998 40.71551999999983, -74.01096799999996 40.71630299999983, -74.01137699999998 40.71648899999983, -74.01162699999999 40.71660199999981, -74.01255999999998 40.71703399999983, -74.01289399999999 40.71718999999982, -74.01284999999999 40.71737199999983, -74.01244099999998 40.71905799999983, -74.01304599999997 40.71908599999982, -74.01290999999998 40.71971699999983, -74.01344699999999 40.71978199999981, -74.01338999999997 40.72004299999981, -74.01638099999997 40.72044699999982, -74.01630199999998 40.72075799999982, -74.01278399999997 40.72031199999981, -74.01266899999999 40.72085599999982, -74.01622199999998 40.72127499999983, -74.01615299999999 40.72162999999983, -74.01314699999999 40.72125699999984, -74.01306199999998 40.72157899999983, -74.01253999999999 40.72150299999983, -74.01248099999997 40.7217739999998, -74.01237599999999 40.72238699999982, -74.01197799999998 40.72433299999982, -74.01173199999998 40.72430799999983, -74.01137599999998 40.72427999999982, -74.01119699999998 40.72516099999983, -74.01105899999999 40.72574399999981, -74.01103899999998 40.72582499999984, -74.01099599999998 40.72609799999982, -74.00992199999997 40.72598699999981, -74.00990699999998 40.72607299999983, -74.00962299999996 40.72755699999982, -74.00884499999997 40.72746999999981, -74.00731999999998 40.72732799999982, -74.00554499999997 40.7271569999998, -74.00559399999997 40.72683899999983, -74.00565799999998 40.72643499999982, -74.00372999999998 40.72624999999982, -74.00403099999998 40.72551299999982, -74.00427499999998 40.72491099999982, -74.00457499999999 40.72417299999983, -74.00437999999997 40.72405499999982, -74.00363499999997 40.72368199999981, -74.00298199999997 40.72330799999982, -74.00217399999998 40.72292999999983, -74.00140299999998 40.72255599999983, -74.00065699999998 40.72218299999984, -73.99985299999999 40.72179199999984, -73.99903099999999 40.72142099999982, -73.99819599999998 40.72106299999982, -73.99765499999998 40.72083599999982, -73.99734899999999 40.72070499999982, -73.99683599999997 40.72050499999982, -73.99602999999998 40.7201809999998, -73.99525999999999 40.71986699999982, -73.99522799999998 40.71994799999982, -73.99496899999998 40.72062699999983, -73.994035 40.72032299999983, -73.99437799999998 40.71951899999983, -73.994422 40.71939199999982, -73.99480799999998 40.71845699999983, -73.99542899999999 40.71727899999983, -73.99607799999998 40.71619599999983, -73.99679799999998 40.71503499999982, -73.99710199999997 40.71460399999982, -73.99753199999996 40.71402299999982, -73.99840899999998 40.71351799999982, -73.99853499999996 40.71344599999982, -73.99955699999998 40.71392499999983, -73.99959299999998 40.71445099999981, -74.00045499999999 40.71436499999982, -74.00074599999996 40.71450999999983, -74.001313 40.71478699999982, -74.00211499999999 40.71515899999983, -74.00302999999998 40.71558499999983, -74.00453299999998 40.71627999999981, -74.00624899999997 40.71707599999984, -74.00667399999998 40.71653199999982, -74.00709699999999 40.71599799999982, -74.00754399999998 40.71543299999982, -74.00786999999998 40.71501499999984, -74.00793999999996 40.71492699999982, -74.00923899999998 40.71551999999983)))",0.27417640807651433
zip_code_120,231,45,"MULTIPOLYGON (((-73.99792999999998 40.69958099999983, -73.99764099999999 40.70015599999984, -73.99565699999998 40.70285099999983, -73.99562699999998 40.70289099999983, -73.99552299999998 40.70325799999983, -73.99535799999998 40.70342399999983, -73.99464799999998 40.70413499999982, -73.99458799999996 40.70419399999983, -73.99452199999999 40.70422999999982, -73.99365499999998 40.70470199999982, -73.99210299999999 40.70443899999982, -73.99134599999998 40.70474699999981, -73.99074799999998 40.70515799999982, -73.99068399999997 40.70515399999982, -73.99054899999997 40.70514399999981, -73.98974299999998 40.70508699999982, -73.98960899999997 40.70507799999984, -73.98954399999998 40.70510699999982, -73.98951899999997 40.70511799999982, -73.98944499999999 40.70510399999981, -73.98824799999998 40.70487899999981, -73.98758699999998 40.70475499999983, -73.98754599999998 40.70474699999981, -73.98707599999999 40.70476999999983, -73.98656199999998 40.70479399999981, -73.98619099999998 40.70481199999982, -73.98544599999998 40.70484699999982, -73.98403999999998 40.70489199999982, -73.98211999999999 40.70521199999982, -73.98203099999998 40.70522699999982, -73.98088599999998 40.70526099999982, -73.98049399999998 40.70527199999982, -73.97948499999998 40.70561199999982, -73.97923299999998 40.70576899999984, -73.97932799999998 40.70474599999982, -73.97946599999999 40.70446199999983, -73.97960299999998 40.70417699999982, -73.97998799999998 40.70354099999982, -73.98022399999998 40.70306299999983, -73.98045499999998 40.70224799999983, -73.98064899999999 40.70156099999979, -73.98072899999998 40.70126799999982, -73.98045499999998 40.70085199999982, -73.98046199999997 40.69970299999982, -73.98054399999998 40.69824599999982, -73.980515 40.69743699999981, -73.98044699999998 40.69666999999981, -73.98038799999996 40.69650699999983, -73.97952899999999 40.69652899999982, -73.97952399999998 40.69638099999982, -73.97952899999999 40.69629799999983, -73.97953699999998 40.69617199999981, -73.98035599999999 40.69617799999983, -73.98026299999998 40.69563399999982, -73.98024299999997 40.69545699999981, -73.98013899999998 40.69468299999982, -73.97916799999997 40.69348899999983, -73.97782699999996 40.69343799999982, -73.97584799999998 40.69336099999982, -73.97498499999998 40.69332899999982, -73.97421999999997 40.69330099999981, -73.97385499999999 40.69328699999982, -73.97354 40.69170699999984, -73.97312599999998 40.68962199999982, -73.97326399999997 40.68962699999984, -73.97410899999998 40.68966299999983, -73.97510599999998 40.68969799999982, -73.97610199999998 40.68973699999982, -73.97709799999998 40.68977299999982, -73.97793899999998 40.68980599999981, -73.97862399999998 40.68983099999983, -73.97950999999996 40.68986299999982, -73.98042899999999 40.68990099999983, -73.98025799999998 40.68863799999981, -73.98092799999998 40.68890299999981, -73.98209799999998 40.68935799999983, -73.98241599999999 40.68889599999981, -73.98271499999998 40.68845899999982, -73.98357199999998 40.68878599999983, -73.98398799999998 40.68817499999983, -73.98439999999999 40.68756399999982, -73.98656799999998 40.68840799999981, -73.98699999999999 40.68777299999983, -73.98742899999998 40.68713799999982, -73.98785899999999 40.68650399999982, -73.98828899999998 40.68586899999983, -73.98871199999998 40.68522399999982, -73.98912899999998 40.68458999999982, -73.98955599999998 40.68395599999984, -73.98999199999997 40.68331899999981, -73.99195199999998 40.68408399999982, -73.99219199999999 40.68417799999983, -73.99457799999998 40.68509999999983, -73.99440799999998 40.68545299999982, -73.99453799999998 40.68549499999984, -73.99538599999998 40.68577499999981, -73.99617999999998 40.68603699999982, -73.99635799999999 40.68609599999982, -73.99648799999997 40.68613799999984, -73.99727799999997 40.68639799999982, -73.99818899999997 40.68669999999983, -73.99827599999998 40.68672899999984, -73.99893199999998 40.68694799999982, -73.99969599999997 40.68719799999982, -73.99986299999998 40.68725099999982, -73.99996199999997 40.68728599999982, -74.00005399999996 40.68731799999983, -74.00053899999999 40.68748099999983, -74.00127799999999 40.68771499999981, -74.00138899999997 40.68775099999984, -74.00171799999998 40.68706899999982, -74.00203899999998 40.68640399999982, -74.00236399999999 40.6857369999998, -74.00450399999998 40.68630099999982, -74.00485299999997 40.68566799999982, -74.00549699999998 40.68584699999982, -74.00773499999998 40.68603699999982, -74.00811699999998 40.68661499999983, -74.00799799999999 40.68674199999982, -74.00763599999998 40.68692799999982, -74.00740899999998 40.68701199999983, -74.00735899999998 40.68702999999982, -74.00716499999999 40.68710199999982, -74.00695199999998 40.68720599999981, -74.00584599999998 40.68774699999983, -74.00580599999998 40.68777799999983, -74.004947 40.68844699999983, -74.00486799999999 40.68849399999982, -74.00401999999998 40.68900199999982, -74.00394599999997 40.68904699999982, -74.00392099999998 40.68907599999983, -74.00334499999998 40.68974799999983, -74.00331999999999 40.68978599999983, -74.00294499999997 40.69034599999982, -74.00292799999998 40.69038499999982, -74.00264599999997 40.69104699999983, -74.00263299999999 40.69106799999984, -74.00234699999997 40.69154599999982, -74.00232499999998 40.69158799999983, -74.00203699999999 40.69216399999982, -74.00188099999998 40.69247599999983, -74.00180799999998 40.69262199999984, -74.00154599999998 40.69314699999983, -74.00142499999998 40.69321699999982, -74.00068799999998 40.69364499999983, -74.00062499999999 40.69399099999983, -74.000621 40.6940119999998, -74.00044599999998 40.69494699999982, -74.00042399999998 40.69499499999982, -73.99994599999998 40.69604699999982, -73.99991099999997 40.69609799999982, -73.99965099999997 40.69647899999982, -73.99964299999998 40.69649699999982, -73.99960799999997 40.69657499999982, -73.99946299999998 40.69680499999981, -73.99924599999999 40.69714799999982, -73.99918699999998 40.69727799999983, -73.99884599999999 40.69804599999983, -73.99878899999997 40.69814899999982, -73.99840899999998 40.69883399999982, -73.99834599999998 40.69894599999984, -73.99794499999999 40.69954999999981, -73.99792999999998 40.69958099999983)))",0.16304347826086957
zip_code_121,9,0,"MULTIPOLYGON (((-73.92137899999999 40.65443299999983, -73.92087599999998 40.65360799999982, -73.92077299999998 40.65255399999981, -73.92135199999998 40.65251699999983, -73.920985 40.65068099999984, -73.92058099999998 40.65070699999982, -73.920467 40.64965399999982, -73.92037499999996 40.64877899999982, -73.92035899999998 40.64859699999982, -73.92018499999999 40.64702999999982, -73.92017899999998 40.64692699999982, -73.92016599999999 40.64680899999983, -73.92052699999998 40.64675799999982, -73.92066099999998 40.64644599999983, -73.92053199999998 40.64499899999982, -73.91997599999998 40.64502999999982, -73.91995099999998 40.64470699999982, -73.92087099999998 40.64399799999982, -73.92174099999998 40.64338199999982, -73.92162699999999 40.64280599999982, -73.92067399999996 40.64267199999983, -73.91972899999998 40.64272499999982, -73.92160899999999 40.64168699999981, -73.92220699999999 40.64106499999983, -73.923327 40.63989999999983, -73.92608199999998 40.63816299999982, -73.92878099999997 40.63675799999982, -73.93157999999998 40.63539099999984, -73.93223499999998 40.63496299999983, -73.93249999999999 40.63494699999981, -73.93342699999998 40.63488399999983, -73.93337899999999 40.63436799999982, -73.93332999999997 40.63401999999983, -73.93426799999999 40.63367899999982, -73.93430499999998 40.63388599999982, -73.934331 40.63418499999981, -73.93439499999998 40.63482699999982, -73.93535999999999 40.63476699999982, -73.93560699999998 40.63703799999981, -73.93654199999999 40.63697999999982, -73.93751199999998 40.63692099999982, -73.93776199999998 40.63925899999982, -73.93873099999998 40.63919999999982, -73.93966399999999 40.63914199999981, -73.94059699999998 40.63908299999982, -73.94153299999998 40.63902499999983, -73.94250299999999 40.63896499999982, -73.94257499999998 40.63964199999981, -73.942651 40.64034399999981, -73.94361699999999 40.64028499999982, -73.94356299999998 40.63956699999982, -73.94444099999998 40.63950899999981, -73.94454999999998 40.64022599999982, -73.94552199999998 40.6401649999998, -73.94650899999998 40.64010399999982, -73.94661099999998 40.64106399999982, -73.94625199999999 40.64108599999982, -73.94613599999998 40.64109299999983, -73.94629799999998 40.64290699999982, -73.94586899999999 40.64342399999982, -73.94598799999999 40.64453399999984, -73.94607299999998 40.64531199999982, -73.946156 40.64530599999982, -73.94705899999997 40.64524999999982, -73.94724099999996 40.64696399999983, -73.94746699999999 40.64903899999982, -73.94647899999998 40.64909999999982, -73.94649499999998 40.64925099999982, -73.94667399999997 40.65094799999983, -73.94669499999998 40.65113599999983, -73.94677599999999 40.65185399999983, -73.94687299999998 40.65279599999982, -73.94703199999998 40.65433899999983, -73.94705499999998 40.65456799999981, -73.94715899999998 40.65559399999983, -73.94726399999998 40.65643699999982, -73.94735399999998 40.65727999999982, -73.94743299999999 40.65803099999983, -73.94752199999998 40.65887599999981, -73.94760099999998 40.65958599999982, -73.94765299999999 40.66008299999982, -73.94767599999999 40.66029699999982, -73.94725599999998 40.66032799999982, -73.94664499999999 40.66036199999982, -73.94608799999999 40.66039599999982, -73.94541299999997 40.66043699999981, -73.94525399999998 40.66044599999982, -73.94261099999999 40.66060999999983, -73.94268799999996 40.66132099999982, -73.94276699999999 40.66205999999983, -73.94282899999999 40.6628469999998, -73.94253999999998 40.66286399999983, -73.94002899999998 40.66302099999982, -73.93726399999998 40.66319199999982, -73.93455299999998 40.66336199999983, -73.93437499999999 40.66337299999982, -73.93160699999999 40.66355699999983, -73.93157899999999 40.66322999999983, -73.93155599999999 40.66275599999982, -73.93107699999999 40.66278899999981, -73.93046199999998 40.66221699999982, -73.92943199999996 40.66129499999982, -73.92905199999998 40.66094999999981, -73.92882299999998 40.66074499999982, -73.92819299999998 40.66017699999983, -73.92794799999997 40.65995799999981, -73.92725499999999 40.65933799999982, -73.92724699999998 40.65922199999982, -73.92720099999998 40.6585369999998, -73.92641199999998 40.65858699999982, -73.92623999999998 40.65841899999982, -73.92540699999996 40.65767999999983, -73.92519299999998 40.65748799999981, -73.92465399999998 40.65700699999984, -73.92457799999997 40.65693799999981, -73.92407699999998 40.65648399999981, -73.92401399999999 40.65575399999981, -73.92330499999998 40.65580199999983, -73.92288899999997 40.65542099999983, -73.92198799999998 40.65461399999982, -73.92177599999998 40.65442399999983, -73.92137899999999 40.65443299999983)))",0.0
zip_code_122,4,0,"MULTIPOLYGON (((-73.99670899999997 40.6202739999998, -73.99639299999998 40.62058199999982, -73.99554599999996 40.62139299999981, -73.99491999999998 40.62199399999982, -73.994293 40.62259699999982, -73.99394099999996 40.62293499999982, -73.99371099999998 40.62315599999982, -73.99312999999998 40.62371499999983, -73.99254999999998 40.62427399999983, -73.99194399999999 40.62485499999983, -73.99140399999999 40.62537599999982, -73.99133999999998 40.62543799999982, -73.99075599999998 40.62599799999983, -73.99017499999998 40.62655699999983, -73.98959099999998 40.62711699999981, -73.989009 40.62767599999982, -73.98842799999997 40.62823099999982, -73.98833799999998 40.62831899999981, -73.98784199999999 40.62879699999982, -73.98725899999998 40.62935499999983, -73.98667499999998 40.62991599999982, -73.98609299999998 40.63047799999983, -73.98550899999998 40.63103799999981, -73.98492799999998 40.63159699999982, -73.98434399999998 40.63215699999983, -73.98376299999998 40.63271699999982, -73.98317899999998 40.63327899999982, -73.98259799999998 40.63383699999981, -73.98201499999998 40.63439499999981, -73.98143199999998 40.63495499999981, -73.97906399999998 40.63352999999982, -73.97897299999998 40.63347599999982, -73.97876999999998 40.63367099999983, -73.97870399999998 40.63332399999982, -73.978652 40.63304499999982, -73.97851599999998 40.63229999999982, -73.97955799999998 40.63291299999982, -73.98014199999999 40.63235399999982, -73.97854099999998 40.63140999999982, -73.97831099999998 40.63127499999982, -73.97815499999999 40.63028199999983, -73.97724899999999 40.63070699999982, -73.97724999999998 40.63051899999983, -73.97770999999999 40.62996899999982, -73.97918999999999 40.62937799999983, -73.97950999999996 40.62939399999983, -73.97952499999998 40.62936899999982, -73.97961699999998 40.62930199999983, -73.97899199999996 40.62892599999982, -73.97818299999999 40.62844099999981, -73.97803899999998 40.62835299999982, -73.97777799999997 40.62819299999982, -73.977524 40.62797799999981, -73.97657799999999 40.62757399999982, -73.97651399999998 40.62729399999981, -73.97644999999999 40.62700799999982, -73.97623499999999 40.62597599999982, -73.97580199999999 40.62359399999982, -73.976834 40.62348099999983, -73.97679399999998 40.62325399999982, -73.97624599999999 40.62308299999982, -73.97580199999999 40.62087499999981, -73.97709599999999 40.62149499999982, -73.97725199999998 40.62134499999982, -73.97574399999998 40.62066099999981, -73.97529599999999 40.62091299999982, -73.97486599999998 40.61864399999982, -73.97481299999998 40.61836699999981, -73.97462999999998 40.61740699999982, -73.97444399999998 40.61642099999982, -73.97399299999998 40.61402999999984, -73.97370599999996 40.61257199999982, -73.97361499999998 40.61207899999981, -73.97348399999998 40.61137099999982, -73.97327499999999 40.61028099999983, -73.97299399999999 40.60881399999982, -73.97321999999998 40.60878899999983, -73.97403099999998 40.60870199999983, -73.97499499999998 40.60859599999984, -73.97591899999996 40.60849499999983, -73.97684699999998 40.60839299999982, -73.97777399999997 40.60828899999981, -73.97869899999999 40.60818799999983, -73.97969699999999 40.60807699999983, -73.98069499999998 40.60796899999981, -73.98119599999998 40.60791299999982, -73.98162399999998 40.60786599999982, -73.98254799999997 40.60776399999983, -73.98347699999998 40.60766299999982, -73.98440299999997 40.60755899999982, -73.98465599999999 40.60753099999982, -73.98533199999999 40.60745799999982, -73.98594299999998 40.60738999999982, -73.98625699999998 40.60735599999981, -73.98725499999998 40.60724499999981, -73.98842299999998 40.60711899999982, -73.987965 40.60756599999982, -73.987449 40.60805899999981, -73.98753699999999 40.60819499999982, -73.98797499999998 40.60807499999984, -73.98989399999998 40.60919799999982, -73.99161799999999 40.61020699999981, -73.99154299999998 40.61070999999981, -73.99176699999997 40.61084599999981, -73.99239399999998 40.61024099999982, -73.99459699999998 40.61157099999981, -73.99417899999999 40.61196999999982, -73.99396799999998 40.61217299999981, -73.99413499999999 40.61227299999982, -73.99598299999998 40.61338799999982, -73.99637899999999 40.61362699999983, -73.99818699999997 40.61471899999982, -73.99837399999998 40.61483199999982, -73.99994399999999 40.61578199999981, -74.00082399999997 40.61631399999981, -74.00019699999999 40.61691599999983, -73.99961999999996 40.61747099999981, -73.99948799999999 40.61740499999981, -73.99942599999999 40.61762799999981, -73.99927099999998 40.61817799999982, -73.99902699999998 40.61802899999982, -73.99845599999998 40.61859499999982, -73.99787099999999 40.61915399999982, -73.99728499999998 40.61971199999982, -73.99670899999997 40.6202739999998)))",0.0
